"region","especie","timepoint","mort_total","mort_prim_depredadores","mort_prim_embrionaria","mort_prim_eliminacion","mort_prim_ambiental","mort_prim_sin_causa_aparente","mort_prim_secundaria","mort_prim_otras","mort_prim_desadaptado","mort_prim_deforme","mort_prim_dano_mecanico","mort_sec_vibrio","mort_sec_ipn","mort_sec_furunculosis_atipica","mort_sec_bkd","mort_sec_srs","mort_sec_isa","mort_sec_sit","mort_sec_yersiniosis","mort_sec_micosis","mort_sec_francisellosis","mort_sec_flavobacteriosis","mort_sec_amebiasis","mort_sec_sindrome_icterico","mort_sec_hsmi","mort_sec_tenacibaculosis","mort_sec_estreptococosis","mort_sec_ich","mort_sec_exofialosis","mort_sec_shs","mort_sec_nefrocalcinosis","mort_sec_real","mort_total_real","n_observaciones","pct_prim_depredadores","pct_prim_embrionaria","pct_prim_eliminacion","pct_prim_ambiental","pct_prim_sin_causa_aparente","pct_prim_secundaria","pct_prim_otras","pct_prim_desadaptado","pct_prim_deforme","pct_prim_dano_mecanico","pct_sec_vibrio","pct_sec_ipn","pct_sec_furunculosis_atipica","pct_sec_bkd","pct_sec_srs","pct_sec_isa","pct_sec_sit","pct_sec_yersiniosis","pct_sec_micosis","pct_sec_francisellosis","pct_sec_flavobacteriosis","pct_sec_amebiasis","pct_sec_sindrome_icterico","pct_sec_hsmi","pct_sec_tenacibaculosis","pct_sec_estreptococosis","pct_sec_ich","pct_sec_exofialosis","pct_sec_shs","pct_sec_nefrocalcinosis"
"XI Región","Salmón Atlántico","Semana 40 - Octubre 2024",105745,4027,0,14062,1603,5091,15052,17227,9363,2767,35550,0,132,115,377,6855,0,0,5,179,0,0,66,15,1133,6097,0,0,53,0,25,15052,104742,2607,3.84468503561131,0,13.4253690019285,1.53042714479387,4.86051440682821,14.3705485860495,16.4470794905578,8.93910752133815,2.64172920127552,33.9405396116171,0,0.8769598724422,0.764018070688281,2.5046505447781,45.5421206484188,0,0,0.033218176986447,1.1892107361148,0,0,0.4384799362211,0.099654530959341,7.52723890512889,40.5062450172735,0,0,0.352112676056338,0,0.166090884932235
"XI Región","Salmón Atlántico","Semana 41 - Octubre 2024",108743,3288,0,13782,261,5479,15308,14434,8308,3307,43188,0,167,442,783,6709,0,0,33,168,0,0,145,27,859,5901,0,0,41,0,33,15308,107355,1310,3.06273578314936,0,12.8377811932374,0.243118625122258,5.10362814959713,14.2592333845652,13.4451120115505,7.73881048856597,3.08043407386708,40.2291462903451,0,1.09093284557094,2.88737914815783,5.11497256336556,43.8267572511105,0,0,0.215573556310426,1.09746537758035,0,0,0.947217141363993,0.176378364253985,5.61144499608048,38.5484713875098,0,0,0.267833812385681,0,0.215573556310426
"XI Región","Salmón Atlántico","Semana 42 - Octubre 2024",103300,2208,0,4726,98,5485,16243,18748,9328,3064,42444,0,64,843,1418,5598,0,0,54,657,0,0,328,36,833,6274,0,0,77,0,61,16243,102344,1327,2.15742984444618,0,4.61775971234269,0.0957554912842961,5.35937622137106,15.8709841319472,18.3186117407957,9.11435941530524,2.99382474790901,41.4718986945986,0,0.394015883765314,5.18992796897125,8.72991442467525,34.4640768330973,0,0,0.332450901926984,4.0448193067783,0,0,2.01933140429724,0.221633934617989,5.12836298713292,38.6258696053685,0,0,0.474050360155144,0,0.375546389213815
"XI Región","Salmón Atlántico","Semana 43 - Octubre 2024",141032,2331,0,8657,23993,5528,18906,35508,11451,2833,30759,0,1,1049,1214,6423,0,0,3,440,0,0,177,54,1661,7395,0,0,87,0,402,18906,139966,1343,1.66540445536773,0,6.18507351785434,17.1420202049069,3.94953060028864,13.5075661232013,25.3690181901319,8.18127259477302,2.02406298672535,21.9760513267508,0,0.00528932613984978,5.54850312070242,6.42124193377764,33.9733417962552,0,0,0.0158679784195493,2.3273035015339,0,0,0.936210726753412,0.285623611551888,8.78557071829049,39.1145668041891,0,0,0.460171374166931,0,2.12630910821961
"XI Región","Salmón Atlántico","Semana 44 - Noviembre 2024",106477,3260,0,15750,228,4325,15620,22595,8698,2330,33471,0,0,481,622,4835,0,0,0,1873,0,0,336,46,814,6276,0,0,59,0,278,15620,106277,2697,3.06745579946743,0,14.8197634483472,0.21453371849036,4.06955408978424,14.6974415913133,21.260479689867,8.18427317293488,2.19238405299359,31.4941144368019,0,0,3.07938540332907,3.9820742637644,30.9539052496799,0,0,0,11.9910371318822,0,0,2.15108834827145,0.29449423815621,5.2112676056338,40.179257362356,0,0,0.377720870678617,0,1.7797695262484
"XI Región","Salmón Atlántico","Semana 45 - Noviembre 2024",145496,9081,0,20767,145,7389,18644,38167,11727,3088,36286,0,0,450,501,6796,0,0,0,1755,0,0,75,63,1322,7522,0,0,51,0,109,18644,145294,1357,6.25008603245833,0,14.2930884964279,0.0997976516580175,5.08555067655925,12.8319132242212,26.26880669539,8.07122111030049,2.12534585048247,24.9741902625022,0,0,2.41364514052778,2.6871915897876,36.4514052778374,0,0,0,9.41321604805836,0,0,0.402274190087964,0.33791031967389,7.09075305728385,40.3454194378889,0,0,0.273546449259815,0,0.584638489594508
"XI Región","Salmón Atlántico","Semana 46 - Noviembre 2024",134146,4299,0,9937,8,5450,16879,43410,8904,2932,40488,0,0,392,702,5823,0,0,0,988,0,0,29,40,1753,7020,0,0,75,0,57,16879,132307,1381,3.24926118799459,0,7.51056255526918,0.00604654326679616,4.11920760050489,12.7574504750316,32.8100554014527,6.72980265594413,2.21605810728079,30.6015554732554,0,0,2.32241246519344,4.15901415960661,34.4984892469933,0,0,0,5.85342733574264,0,0,0.171811126251555,0.236980863795249,10.3856863558268,41.5901415960661,0,0,0.444339119616091,0,0.337697730908229
"XI Región","Salmón Atlántico","Semana 47 - Noviembre 2024",144661,3414,0,7063,3331,5033,39096,26236,9725,2938,46638,0,0,509,559,12554,0,0,4,2140,0,0,184,32,13637,9227,0,0,94,0,156,39096,143474,1398,2.3795252101426,0,4.92284316322121,2.3216750073184,3.50795266041234,27.249536501387,18.2862400156126,6.77823159596861,2.04775778189777,32.5062380640395,0,0,1.30192347043176,1.42981379169224,32.1107018620831,0,0,0.010231225700839,5.47370574994884,0,0,0.470636382238592,0.0818498056067117,34.8808062205852,23.6008798854103,0,0,0.240433803969716,0,0.39901780233272
"XI Región","Salmón Atlántico","Semana 48 - Diciembre 2024",151953,2934,42,4483,2505,6787,37951,46088,9289,3152,37665,0,52,164,473,22152,0,0,0,3792,0,0,77,71,3149,7858,0,0,71,0,92,37951,150896,2770,1.94438553705864,0.0278337397942954,2.97092036899586,1.66008376630262,4.49779980914007,25.1504347365073,30.5428904676068,6.15589545117167,2.08885590075284,24.9609002226699,0,0.137018787383732,0.432136175594846,1.24634396985587,58.3700034254697,0,0,0,9.99183157229059,0,0,0.202893204395141,0.187083344312403,8.29754156675713,20.7056467550262,0,0,0.187083344312403,0,0.242417854601987
"XI Región","Salmón Atlántico","Semana 49 - Diciembre 2024",134740,1294,0,12154,621,7040,43926,18326,9928,3725,36584,0,0,285,618,28655,0,0,29,3343,0,0,91,0,3400,7310,0,0,109,0,86,43926,133598,1380,0.968577373912783,0,9.09744157846674,0.464827317774218,5.2695399631731,32.8792347190826,13.717271216635,7.43124897079298,2.78821539244599,27.3836434677166,0,0,0.648818467422483,1.40691162409507,65.2347129262851,0,0,0.0660201247552702,7.61052679506443,0,0,0.207166598369986,0,7.74029048854892,16.6416245503802,0,0,0.248144606838774,0,0.195783818239767
"XI Región","Salmón Atlántico","Semana 5 - Febrero 2024",200709,1706,0,10033,53111,5960,25900,37863,12232,3495,50201,0,0,1279,2032,11183,0,0,0,1842,0,0,0,0,1824,7637,0,0,48,12,43,25900,200501,2186,0.850868574221575,0,5.0039650675059,26.4891446925452,2.97255375284911,12.9176413085222,18.8841950912963,6.1007177021561,1.74313345070598,25.0377803601977,0,0,4.93822393822394,7.84555984555984,43.1776061776062,0,0,0,7.11196911196911,0,0,0,0,7.04247104247104,29.4864864864865,0,0,0.185328185328185,0.0463320463320463,0.166023166023166
"XI Región","Salmón Atlántico","Semana 5 - Febrero 2025",220762,611,0,34224,254,4996,50411,54577,20966,4350,48473,0,45,302,487,33880,0,0,103,144,0,0,702,0,0,14327,0,0,364,0,57,50411,218862,2778,0.279171349983094,0,15.6372508704115,0.116054865623087,2.28271696320056,23.0332355548245,24.936718114611,9.57955241202219,1.9875538010253,22.1477460682987,0,0.0892662315764416,0.599075598579675,0.966058995060602,67.2075539068854,0,0,0.2043204856083,0.285651941044613,0,0,1.39255321259249,0,0,28.420384439904,0,0,0.722064628751661,0,0.113070559996826
"XI Región","Salmón Atlántico","Semana 50 - Diciembre 2024",137917,1324,0,13696,1349,6873,45387,15464,10597,4210,37610,0,93,428,672,30865,0,0,155,1824,0,0,75,0,2865,8076,0,0,174,0,160,45387,136510,1382,0.969892315581276,0,10.0329646179767,0.988205992235001,5.03479598564208,33.2481136913047,11.3281078309281,7.76280125998095,3.08402314848729,27.5510951578639,0,0.204904488069271,0.943001299931698,1.48060017185538,68.0040540242801,0,0,0.341507480115452,4.01877189503602,0,0,0.165245554894573,0,6.3123801969727,17.7936413510477,0,0,0.38336968735541,0,0.352523850441756
"XI Región","Salmón Atlántico","Semana 51 - Diciembre 2024",163248,2755,0,21478,1329,6372,43882,29570,12158,4071,39791,0,179,740,550,28239,0,0,264,1786,0,0,76,0,2515,9017,0,0,163,0,353,43882,161406,1387,1.70687582865569,0,13.3068163513128,0.823389465075648,3.94780863164938,27.1873412388635,18.3202607090195,7.53255764965367,2.52221107022044,24.6527390555494,0,0.407912127979582,1.68634064080944,1.2533612870881,64.3521261565106,0,0,0.601613417802288,4.07000592498063,0,0,0.173191741488537,0,5.73127934004831,20.5482885921334,0,0,0.371450708718837,0,0.80443006244018
"XI Región","Salmón Atlántico","Semana 52 - Diciembre 2024",177459,837,0,26222,1715,9310,39719,23860,17538,3991,52453,0,181,1312,687,24252,0,0,515,887,0,0,83,0,1379,10056,0,0,112,0,255,39719,175645,1389,0.47652936320419,0,14.9289760596658,0.976401263913006,5.30046400409918,22.613225540152,13.5842181673261,9.98491275014945,2.27219676051126,29.863076090979,0,0.455701301644049,3.303205015232,1.72965079684786,61.0589390468038,0,0,1.29660867594854,2.23318814673078,0,0,0.208968000201415,0,3.47189002744279,25.3178579521136,0,0,0.281980915934439,0,0.642010121100733
"XI Región","Salmón Atlántico","Semana 6 - Febrero 2024",190630,2340,0,15064,64763,6112,26226,33323,10266,3301,28918,0,0,81,1464,13902,0,0,0,377,0,0,0,0,1021,9318,0,0,31,3,29,26226,190313,1081,1.22955341989249,0,7.91538150310278,34.0297299711528,3.21155149674484,13.7804564060259,17.5095763295203,5.39427154214373,1.73451104233552,15.1949682890817,0,0,0.30885380919698,5.58224662548616,53.008464882178,0,0,0,1.43750476626249,0,0,0,0,3.89308319987798,35.529627087623,0,0,0.118203309692671,0.0114390299702585,0.110577289712499
"XI Región","Salmón Atlántico","Semana 6 - Febrero 2025",203314,635,0,27624,10275,5464,59536,40209,14454,3954,40104,0,26,253,288,39757,0,0,85,3148,0,0,423,0,0,14868,0,0,647,0,41,59536,202255,1381,0.313960099873922,0,13.6580059825468,5.08022051370794,2.70154013497812,29.4361078836123,19.8803490643,7.14642406862624,1.95495785023856,19.8284344021161,0,0.0436710561676969,0.424952969631819,0.483740929857565,66.7780838484278,0,0,0.14277076054824,5.28755710830422,0,0,0.710494490728299,0,0,24.9731255038968,0,0,1.08673743617307,0,0.068865896264445
"XI Región","Salmón Atlántico","Semana 7 - Febrero 2024",123107,4432,0,16991,4799,6229,24622,20171,12067,3960,29408,0,0,11,1283,12553,0,0,0,6,0,0,0,0,536,10145,0,0,42,0,46,24622,122679,1068,3.61268024682301,0,13.8499661718795,3.91183495137717,5.07747862307322,20.0702646744757,16.4420968543924,9.83623929115823,3.22793632161984,23.9715028652011,0,0,0.0446754934611323,5.21078710096662,50.9828608561449,0,0,0,0.0243684509787994,0,0,0,0,2.17691495410608,41.2029891966534,0,0,0.170579156851596,0,0.186824790837462
"XI Región","Salmón Atlántico","Semana 7 - Febrero 2025",169344,1199,0,27822,404,4821,52595,22346,13400,4075,41429,0,28,1538,300,32944,0,0,53,2511,0,0,238,0,0,14422,0,0,508,0,53,52595,168091,1379,0.713304103134612,0,16.5517487551386,0.240346003057867,2.86808930876728,31.2895990862093,13.293989565176,7.97187237865204,2.42428208529903,24.6467687145653,0,0.0532369997148018,2.92423234147733,0.570396425515733,62.6371328073011,0,0,0.100770035174446,4.77421808156669,0,0,0.452514497575815,0,0,27.4208574959597,0,0,0.965871280539975,0,0.100770035174446
"XI Región","Salmón Atlántico","Semana 8 - Febrero 2024",157903,3341,0,21913,2230,5523,36039,40967,14219,3978,29613,0,0,18,1187,14015,0,0,0,127,0,0,10409,0,531,9522,0,0,60,101,69,36039,157823,1081,2.11692845782934,0,13.8845415433745,1.41297529510908,3.4994899349271,22.8350747356215,25.95756005145,9.00945996464394,2.52054516768785,18.7634248493566,0,0,0.0499458919503871,3.29365409695053,38.8884264269264,0,0,0,0.352396015427731,0,0,28.8825994061988,0,1.47340381253642,26.4213768417548,0,0,0.16648630650129,0.280251949277172,0.191459252476484
"XI Región","Salmón Atlántico","Semana 8 - Febrero 2025",177861,1255,0,36017,7034,5768,46574,25047,12109,3993,38485,0,0,1887,198,31149,0,0,27,1147,0,0,388,0,0,11505,0,0,217,0,56,46574,176282,1385,0.711927479833449,0,20.4314677618815,3.9901975244211,3.27203004277238,26.420167685867,14.2084841333772,6.86910745283126,2.26512065894419,21.8314972600719,0,0,4.05161678189548,0.425129900803023,66.8806630308756,0,0,0.0579722592004122,2.46274745566196,0,0,0.833082835917035,0,0,24.702623781509,0,0,0.465925194314424,0,0.120238759823077
"XI Región","Salmón Atlántico","Semana 9 - Marzo 2024",170699,4077,0,16467,4891,5136,49508,45415,12590,3292,29273,0,0,0,1306,16911,0,0,0,99,0,0,23228,0,450,7350,0,0,56,0,108,49508,170649,2167,2.38911449818048,0,9.64963170015646,2.86611700039262,3.00968654958423,29.0115969035857,26.6131064348458,7.37771683396914,1.92910594260734,17.1539241366782,0,0,0,2.63795750181789,34.158115860063,0,0,0,0.199967681990789,0,0,46.9176698715359,0,0.908944009049043,14.8460854811344,0,0,0.113113032237214,0,0.21814656217177
"XI Región","Salmón Atlántico","Semana 9 - Marzo 2025",201279,1752,0,29011,6224,9811,71164,30332,14272,3945,33202,0,1,500,237,49740,0,0,4,673,0,0,1009,1,0,18733,0,0,232,0,34,71164,199713,2715,0.877258866473389,0,14.5263453055134,3.11647213751734,4.91254950854476,35.6331335466394,15.1877944850861,7.1462548757467,1.9753346051584,16.6248566693205,0,0.00140520487887134,0.70260243943567,0.333033556292507,69.8948906750604,0,0,0.00562081951548536,0.945702883480411,0,0,1.41785172278118,0.00140520487887134,0,26.3237029958968,0,0,0.326007531898151,0,0.0477769658816255
"XI Región","Salmón coho","Semana 1 - Enero 2024",591873,530,0,13845,483434,1859,20538,56461,4685,1791,8606,0,79,0,5207,75,0,0,0,180,0,0,0,2883,4721,7393,0,0,0,0,0,20538,591749,700,0.0895650013772731,0,2.33967442277046,81.6957865581522,0.314153467095001,3.47072829865365,9.54137649577777,0.791720814061367,0.302662108427729,1.45433283368455,0,0.384652838640569,0,25.35300418736,0.365176745544844,0,0,0,0.876424189307625,0,0,0,14.0373940987438,22.9866588762294,35.9966890641737,0,0,0,0,0
"XI Región","Salmón coho","Semana 1 - Enero 2025",27997,0,0,6555,243,236,3746,8508,3218,655,3935,0,0,0,1719,321,0,0,0,0,0,0,0,93,0,1613,0,0,0,0,0,3746,27096,386,0,0,24.1917626217892,0.896811337466785,0.870977266017124,13.824918807204,31.3994685562445,11.8762917035725,2.41733097136109,14.5224387363448,0,0,0,45.8889482114255,8.56914041644421,0,0,0,0,0,0,0,2.48264815803524,0,43.059263214095,0,0,0,0,0
"XI Región","Salmón coho","Semana 10 - Marzo 2024",62811,479,0,35606,0,1148,7785,5360,4878,1945,5610,0,0,0,1709,24,0,0,0,7,0,0,0,5190,293,562,0,0,0,0,0,7785,62811,364,0.762605276145898,0,56.6875228861187,0,1.82770533823693,12.3943258346468,8.53353711929439,7.7661556096862,3.09659136138574,8.93155657448536,0,0,0,21.9524727039178,0.308285163776493,0,0,0,0.0899165061014772,0,0,0,66.6666666666667,3.76364804110469,7.21901091843288,0,0,0,0,0
"XI Región","Salmón coho","Semana 10 - Marzo 2025",26857,0,0,7545,581,516,822,5114,2154,673,7302,0,0,0,75,0,0,0,0,0,0,0,0,410,0,309,0,0,0,0,28,822,24707,373,0,0,30.5379042376654,2.35156028655847,2.08847694985227,3.32699235034606,20.6985874448537,8.71817703484842,2.72392439389647,29.5543773019792,0,0,0,9.12408759124088,0,0,0,0,0,0,0,0,49.8783454987835,0,37.5912408759124,0,0,0,0,3.40632603406326
"XI Región","Salmón coho","Semana 11 - Marzo 2024",28654,412,0,3925,0,1780,4700,6443,4254,1342,5788,0,0,0,1690,6,0,0,0,9,0,0,0,2403,152,440,0,0,0,0,0,4700,28644,373,1.43834659963692,0,13.7026951543081,0,6.21421589163525,16.4083228599358,22.4933668482056,14.8512777545036,4.68509984639017,20.2066750453847,0,0,0,35.9574468085106,0.127659574468085,0,0,0,0.191489361702128,0,0,0,51.1276595744681,3.23404255319149,9.36170212765957,0,0,0,0,0
"XI Región","Salmón coho","Semana 11 - Marzo 2025",27229,12,0,6478,250,554,2777,6163,2213,645,4662,0,0,0,92,0,0,0,0,0,0,1268,0,1029,0,379,0,0,1,0,8,2777,23754,382,0.0505178075271533,0,27.2711964300749,1.05245432348236,2.33223878083691,11.6906626252421,25.9451039824872,9.31632567146586,2.71533215458449,19.6261682242991,0,0,0,3.31292761973353,0,0,0,0,0,0,45.6607850198055,0,37.054375225063,0,13.6478213899892,0,0,0.0360100828231905,0,0.288080662585524
"XI Región","Salmón coho","Semana 12 - Marzo 2024",63687,180,0,42005,488,1380,3592,5907,3665,1235,5193,0,0,0,976,106,0,0,0,42,0,0,0,1676,200,591,0,0,0,0,1,3592,63645,388,0.282818760311101,0,65.9989001492655,0.766753083510095,2.1682771623851,5.64380548354152,9.28116898420929,5.75850420300102,1.94045093880116,8.15932123497525,0,0,0,27.1714922048998,2.95100222717149,0,0,0,1.16926503340757,0,0,0,46.6592427616926,5.56792873051225,16.4532293986637,0,0,0,0,0.0278396436525612
"XI Región","Salmón coho","Semana 12 - Marzo 2025",33133,25,0,10188,343,492,6277,4307,1685,456,4642,0,0,0,58,0,0,0,0,0,0,2305,0,3205,0,708,0,0,0,0,1,6277,28415,391,0.0879816998064403,0,35.8543023051205,1.20710892134436,1.73147985219074,22.090445187401,15.1574872426535,5.92996656695407,1.60478620446947,16.3364420200598,0,0,0,0.924008284212203,0,0,0,0,0,0,36.7213637087781,0,51.0594232913812,0,11.2792735383145,0,0,0,0,0.0159311773140035
"XI Región","Salmón coho","Semana 13 - Marzo 2024",44585,314,0,20905,14,1108,7349,3903,3791,1285,5897,0,0,0,585,1029,0,0,0,26,0,0,0,3088,916,1705,0,0,0,0,0,7349,44566,392,0.704572992864516,0,46.9079567383207,0.0314140824844052,2.48620024233721,16.4901494412781,8.75779742404524,8.50648476417,2.88336399946147,13.2320603150384,0,0,0,7.96026670295278,14.0019050210913,0,0,0,0.353789631242346,0,0,0,42.0193223567832,12.464280854538,23.2004354333923,0,0,0,0,0
"XI Región","Salmón coho","Semana 13 - Marzo 2025",27012,0,0,5494,1402,134,6665,2670,1871,389,4269,0,0,0,40,0,0,0,0,0,0,1788,0,4579,0,258,0,0,0,0,0,6665,22894,388,0,0,23.9975539442649,6.12387525115751,0.585306193762558,29.1124312046824,11.6624443085525,8.17244692932646,1.69913514457937,18.6468070236743,0,0,0,0.600150037509377,0,0,0,0,0,0,26.8267066766692,0,68.702175543886,0,3.87096774193548,0,0,0,0,0
"XI Región","Salmón coho","Semana 14 - Abril 2024",54377,36,0,25898,339,962,12477,2850,5379,1331,5046,0,0,0,613,1483,0,0,0,0,0,0,0,4611,1180,4587,0,0,0,0,3,12477,54318,391,0.0662763724732133,0,47.6784859530911,0.624102507456092,1.77105195331198,22.9702860930078,5.24687948746272,9.90279465370595,2.45038477116241,9.28973820832873,0,0,0,4.9130399935882,11.8858700008015,0,0,0,0,0,0,0,36.9559990382303,9.45740161897892,36.7636451069969,0,0,0,0,0.0240442414041837
"XI Región","Salmón coho","Semana 14 - Abril 2025",51088,67,0,25223,3904,392,5021,4676,2214,552,5555,0,0,0,169,0,0,0,0,0,0,653,136,3751,0,312,0,0,0,0,0,5021,47604,772,0.14074447525418,0,52.9850432736745,8.20099151331821,0.823460213427443,10.5474329888245,9.82270397445593,4.65086967481724,1.15956642298966,11.6691874632384,0,0,0,3.36586337382991,0,0,0,0,0,0,13.0053774148576,2.70862378012348,74.7062338179645,0,6.21390161322446,0,0,0,0,0
"XI Región","Salmón coho","Semana 15 - Abril 2024",121551,137,0,98168,335,1275,6416,2978,5131,1444,5593,0,0,0,1263,1624,0,0,0,0,0,0,0,1223,1288,1009,0,0,9,0,0,6416,121477,398,0.112778550672144,0,80.8120055648394,0.275772368431884,1.04958140224075,5.28165825629543,2.45149287519448,4.22384484305671,1.18870238810639,4.60416375116277,0,0,0,19.6851620947631,25.3117206982544,0,0,0,0,0,0,0,19.0617206982544,20.074812967581,15.7263092269327,0,0,0.140274314214464,0,0
"XI Región","Salmón coho","Semana 15 - Abril 2025",39787,129,0,9742,2906,602,3752,4629,2311,567,5825,0,0,0,134,130,0,0,0,0,0,480,272,2052,0,663,0,0,20,0,1,3752,30463,380,0.423464530742212,0,31.9797787479894,9.53944128943308,1.97616781013032,12.3165807701146,15.1954830450054,7.58625217476939,1.86127433279716,19.1215572990185,0,0,0,3.57142857142857,3.46481876332623,0,0,0,0,0,12.7931769722815,7.24946695095949,54.6908315565032,0,17.6705756929638,0,0,0.533049040511727,0,0.0266524520255864
"XI Región","Salmón coho","Semana 16 - Abril 2024",35408,440,0,3226,8144,965,7066,5441,3603,1111,5374,0,0,0,1524,1481,0,0,0,0,0,0,0,703,2636,722,0,0,0,0,0,7066,35370,405,1.24399208368674,0,9.12072377721233,23.0251625671473,2.72830081990387,19.9773819621148,15.3830930166808,10.186598812553,3.14108001130902,15.1936669493921,0,0,0,21.568072459666,20.9595244834418,0,0,0,0,0,0,0,9.94905179733937,37.3054061703934,10.2179450891594,0,0,0,0,0
"XI Región","Salmón coho","Semana 16 - Abril 2025",33531,37,0,71,4876,309,5640,3515,2089,1058,5076,0,0,0,141,0,0,0,0,0,0,197,217,4531,0,550,0,0,1,0,3,5640,22671,381,0.163204093335098,0,0.313175422345728,21.507652948701,1.36297472542014,24.8775969299987,15.5043888668343,9.21441489127079,4.6667548850955,22.3898372369988,0,0,0,2.5,0,0,0,0,0,0,3.49290780141844,3.84751773049645,80.3368794326241,0,9.75177304964539,0,0,0.0177304964539007,0,0.0531914893617021
"XI Región","Salmón coho","Semana 17 - Abril 2024",21986,20,0,3301,0,867,5577,2630,2809,945,5781,0,0,0,1128,1644,0,0,0,0,0,0,0,429,1955,417,0,0,0,0,4,5577,21930,411,0.0911992704058368,0,15.0524395804834,0,3.95348837209302,25.4309165526676,11.9927040583675,12.8089375284998,4.30916552667579,26.3611491108071,0,0,0,20.2259279182356,29.4782140935987,0,0,0,0,0,0,0,7.69230769230769,35.0546889008427,7.47713824636902,0,0,0,0,0.0717231486462256
"XI Región","Salmón coho","Semana 17 - Abril 2025",31807,16,0,47,7567,316,7096,3783,1870,499,4184,0,43,0,117,112,0,0,0,0,0,133,0,6403,0,285,0,0,1,0,2,7096,25378,379,0.0630467333911262,0,0.185199779336433,29.8171644731657,1.24517298447474,27.9612262589645,14.9066120261644,7.36858696508787,1.96626999763575,16.4867207817795,0,0.60597519729425,0,1.64881623449831,1.57835400225479,0,0,0,0,0,1.87429537767756,0,90.2339346110485,0,4.0163472378805,0,0,0.0140924464487035,0,0.028184892897407
"XI Región","Salmón coho","Semana 18 - Mayo 2024",26142,5,0,7136,0,864,5693,2857,3094,993,5445,0,0,0,1356,1390,0,0,0,0,0,0,0,552,1789,603,0,0,0,0,3,5693,26087,839,0.0191666347222755,0,27.3546210756315,0,3.3119944800092,21.8231302947828,10.9518150803082,11.8603135661441,3.80649365584391,20.872465212558,0,0,0,23.8187247496926,24.4159494115581,0,0,0,0,0,0,0,9.69611803969788,31.4245564728614,10.591955032496,0,0,0,0,0.0526962936940102
"XI Región","Salmón coho","Semana 18 - Mayo 2025",29076,0,0,2631,4966,534,2192,5169,2207,584,4810,0,0,0,310,168,0,0,0,0,0,330,72,916,0,396,0,0,0,0,0,2192,23093,756,0,0,11.3930628328931,21.5043519681289,2.3123890356385,9.49205386913783,22.3834062269952,9.55700861732993,2.52890486294548,20.8288225869311,0,0,0,14.1423357664234,7.66423357664234,0,0,0,0,0,15.0547445255474,3.28467153284672,41.7883211678832,0,18.0656934306569,0,0,0,0,0
"XI Región","Salmón coho","Semana 19 - Mayo 2024",19783,0,0,2852,0,799,5147,3202,2841,948,3935,0,0,0,1069,871,0,0,0,0,0,0,1,375,2159,672,0,0,0,0,0,5147,19724,424,0,0,14.4595416751166,0,4.05090245386331,26.0951125532346,16.2340296085987,14.40377205435,4.80632731697424,19.9503143378625,0,0,0,20.7693802214882,16.922479114047,0,0,0,0,0,0,0.0194287934719254,7.28579755197202,41.9467651058869,13.0561492131339,0,0,0,0,0
"XI Región","Salmón coho","Semana 19 - Mayo 2025",33453,0,0,4651,12188,228,1975,2306,1796,541,5030,0,0,0,288,172,0,0,0,0,0,278,71,671,0,493,0,0,0,0,2,1975,28715,380,0,0,16.1971095246387,42.4447153055894,0.794010099251262,6.87793835974229,8.03064600383075,6.25457078182135,1.88403273550409,17.5169771896221,0,0,0,14.5822784810127,8.70886075949367,0,0,0,0,0,14.0759493670886,3.59493670886076,33.9746835443038,0,24.9620253164557,0,0,0,0,0.10126582278481
"XI Región","Salmón coho","Semana 2 - Enero 2024",90403,71,0,38931,1830,1692,19168,14405,4619,2244,7431,0,42,0,3945,74,0,0,0,68,0,0,0,2437,8439,4163,0,0,0,0,0,19168,90391,317,0.078547643017557,0,43.0695533847396,2.02453784115675,1.87186777444657,21.2056510050779,15.9363210939142,5.11002201546614,2.4825480412873,8.2209512008939,0,0.219115191986644,0,20.5811769616027,0.386060100166945,0,0,0,0.354757929883139,0,0,0,12.713898163606,44.0265025041736,21.718489148581,0,0,0,0,0
"XI Región","Salmón coho","Semana 2 - Enero 2025",213053,0,0,176833,603,262,7725,13706,5124,1485,6110,0,0,0,2098,1218,0,0,0,0,0,0,0,307,0,4102,0,0,0,0,0,7725,211848,389,0,0,83.471640043805,0.284638042370001,0.123673577281825,3.64648238359579,6.46973301612477,2.41871530531324,0.70097428344851,2.88414334806087,0,0,0,27.1585760517799,15.7669902912621,0,0,0,0,0,0,0,3.97411003236246,0,53.1003236245955,0,0,0,0,0
"XI Región","Salmón coho","Semana 20 - Mayo 2024",26712,32,0,7559,2414,541,4228,3089,2722,916,5162,0,0,0,972,1121,0,0,0,0,0,0,0,314,1502,315,0,0,0,0,4,4228,26663,449,0.120016502269062,0,28.35014814537,9.05374488992237,2.02902899148633,15.8571803622998,11.5853429846604,10.2089037242621,3.4354723774519,19.3601620222781,0,0,0,22.9895931882687,26.5137180700095,0,0,0,0,0,0,0,7.42667928098392,35.5250709555345,7.45033112582782,0,0,0,0,0.0946073793755913
