"region","especie","timepoint","mort_total","mort_prim_depredadores","mort_prim_embrionaria","mort_prim_eliminacion","mort_prim_ambiental","mort_prim_sin_causa_aparente","mort_prim_secundaria","mort_prim_otras","mort_prim_desadaptado","mort_prim_deforme","mort_prim_dano_mecanico","mort_sec_vibrio","mort_sec_ipn","mort_sec_furunculosis_atipica","mort_sec_bkd","mort_sec_srs","mort_sec_isa","mort_sec_sit","mort_sec_yersiniosis","mort_sec_micosis","mort_sec_francisellosis","mort_sec_flavobacteriosis","mort_sec_amebiasis","mort_sec_sindrome_icterico","mort_sec_hsmi","mort_sec_tenacibaculosis","mort_sec_estreptococosis","mort_sec_ich","mort_sec_exofialosis","mort_sec_shs","mort_sec_nefrocalcinosis","mort_sec_real","mort_total_real","n_observaciones"
"XI Región","Salmón coho","Semana 18 - Mayo 2024",26142,5,0,7136,0,864,5693,2857,3094,993,5445,0,0,0,1356,1390,0,0,0,0,0,0,0,552,1789,603,0,0,0,0,3,5693,26087,839
"XI Región","Salmón coho","Semana 18 - Mayo 2025",29076,0,0,2631,4966,534,2192,5169,2207,584,4810,0,0,0,310,168,0,0,0,0,0,330,72,916,0,396,0,0,0,0,0,2192,23093,756
"XI Región","Salmón coho","Semana 19 - Mayo 2024",19783,0,0,2852,0,799,5147,3202,2841,948,3935,0,0,0,1069,871,0,0,0,0,0,0,1,375,2159,672,0,0,0,0,0,5147,19724,424
"XI Región","Salmón coho","Semana 19 - Mayo 2025",33453,0,0,4651,12188,228,1975,2306,1796,541,5030,0,0,0,288,172,0,0,0,0,0,278,71,671,0,493,0,0,0,0,2,1975,28715,380
"XI Región","Salmón coho","Semana 2 - Enero 2024",90403,71,0,38931,1830,1692,19168,14405,4619,2244,7431,0,42,0,3945,74,0,0,0,68,0,0,0,2437,8439,4163,0,0,0,0,0,19168,90391,317
"XI Región","Salmón coho","Semana 2 - Enero 2025",213053,0,0,176833,603,262,7725,13706,5124,1485,6110,0,0,0,2098,1218,0,0,0,0,0,0,0,307,0,4102,0,0,0,0,0,7725,211848,389
"XI Región","Salmón coho","Semana 20 - Mayo 2024",26712,32,0,7559,2414,541,4228,3089,2722,916,5162,0,0,0,972,1121,0,0,0,0,0,0,0,314,1502,315,0,0,0,0,4,4228,26663,449
"XI Región","Salmón coho","Semana 20 - Mayo 2025",44581,0,0,16271,8892,252,4545,3777,1963,554,4230,0,0,0,391,1737,0,0,0,0,0,196,89,1113,0,1013,0,0,0,0,6,4545,40484,391
"XI Región","Salmón coho","Semana 21 - Mayo 2024",21380,869,0,2868,2599,667,3292,2440,2717,1086,4785,0,0,0,810,471,0,0,0,0,0,0,0,221,1475,315,0,0,0,0,0,3292,21323,464
"XI Región","Salmón coho","Semana 21 - Mayo 2025",100964,224,0,72474,12346,362,2893,2715,1931,499,4555,0,0,0,784,253,0,0,0,0,0,28,97,718,0,1007,0,0,0,0,6,2893,97999,400
"XI Región","Salmón coho","Semana 22 - Junio 2024",19730,18,0,3888,0,752,3376,3351,3086,1019,4151,0,0,0,745,917,0,0,0,0,0,0,0,258,932,524,0,0,0,0,0,3376,19641,979
"XI Región","Salmón coho","Semana 22 - Junio 2025",28782,206,0,2679,9055,309,1898,4329,1982,426,4605,0,0,0,686,126,0,0,0,0,0,35,81,417,0,544,0,0,0,0,9,1898,25489,796
"XI Región","Salmón coho","Semana 23 - Junio 2024",19806,2,0,3843,22,704,2886,2870,3427,1179,4640,0,0,0,687,444,0,0,0,0,0,0,0,297,1014,444,0,0,0,0,0,2886,19573,519
"XI Región","Salmón coho","Semana 23 - Junio 2025",26943,251,0,77,9028,293,1794,2832,2216,655,3903,0,0,0,632,44,0,0,0,0,0,83,73,308,0,653,0,0,1,0,0,1794,21049,393
"XI Región","Salmón coho","Semana 24 - Junio 2024",18402,7,0,2159,0,520,2224,3756,2887,812,5687,0,0,0,721,92,0,0,0,0,0,0,0,188,749,473,0,0,0,0,1,2224,18052,546
"XI Región","Salmón coho","Semana 24 - Junio 2025",16213,275,0,869,659,260,1163,1873,1986,410,3919,0,0,0,233,48,0,0,0,0,0,1,124,217,0,535,0,0,2,0,3,1163,11414,417
"XI Región","Salmón coho","Semana 25 - Junio 2024",16529,15,0,1264,7,536,2361,3212,3163,729,5027,0,0,0,911,9,0,0,0,0,0,0,0,166,689,586,0,0,0,0,0,2361,16314,552
"XI Región","Salmón coho","Semana 25 - Junio 2025",35127,397,0,11133,363,244,1028,2725,4959,2213,7111,0,0,0,172,33,0,0,0,0,0,0,110,220,0,491,0,0,0,0,2,1028,30173,435
"XI Región","Salmón coho","Semana 26 - Junio 2024",14605,33,0,730,0,447,2356,2839,3062,686,4140,0,0,0,1027,5,0,0,0,0,0,0,0,149,851,317,0,0,0,2,5,2356,14293,564
"XI Región","Salmón coho","Semana 26 - Junio 2025",16506,40,0,21,289,318,1222,2434,2797,586,4242,0,0,0,165,15,0,0,0,0,0,0,90,171,0,781,0,0,0,0,0,1222,11949,438
"XI Región","Salmón coho","Semana 27 - Julio 2024",16209,177,0,661,0,436,3175,2841,3008,799,4825,0,0,0,867,3,0,0,0,0,0,0,0,171,1580,554,0,0,0,0,0,3175,15922,556
"XI Región","Salmón coho","Semana 27 - Julio 2025",23406,0,0,7165,574,430,1319,1629,3001,701,4435,0,0,0,147,75,0,0,0,0,0,0,15,325,0,756,0,0,0,0,1,1319,19254,860
"XI Región","Salmón coho","Semana 28 - Julio 2024",15695,111,0,681,0,324,3524,1990,2971,761,4997,0,0,0,1519,4,0,0,0,0,0,0,0,139,1297,563,0,0,2,0,0,3524,15359,559
"XI Región","Salmón coho","Semana 28 - Julio 2025",14220,0,0,22,196,283,1400,1925,2691,479,3693,0,0,0,89,76,0,0,0,0,0,0,0,596,0,639,0,0,0,0,0,1400,10689,418
"XI Región","Salmón coho","Semana 29 - Julio 2024",16258,200,0,665,61,415,4041,2068,3120,879,4434,0,0,0,1648,2,0,0,0,0,0,0,0,119,1801,469,0,0,2,0,0,4041,15883,559
"XI Región","Salmón coho","Semana 29 - Julio 2025",15455,39,0,34,483,108,1130,2896,2917,319,3793,0,0,0,87,15,0,0,0,0,0,0,0,428,0,600,0,0,0,0,0,1130,11719,409
"XI Región","Salmón coho","Semana 3 - Enero 2024",96516,150,0,19531,1495,2307,35245,17971,5673,2169,11962,0,0,0,3851,125,0,0,0,10,0,0,0,2689,24733,3837,0,0,0,0,0,35245,96503,338
"XI Región","Salmón coho","Semana 3 - Enero 2025",116591,0,0,82833,409,358,4898,11551,3586,1267,10444,0,0,0,1868,230,0,0,0,0,0,0,0,278,0,2522,0,0,0,0,0,4898,115346,373
"XI Región","Salmón coho","Semana 30 - Julio 2024",16459,177,0,576,0,729,4501,2988,3039,705,3566,0,0,0,1974,7,0,0,0,0,0,0,0,138,2033,349,0,0,0,0,0,4501,16281,557
"XI Región","Salmón coho","Semana 30 - Julio 2025",17100,184,0,15,819,186,1611,2323,2789,413,5205,0,0,0,127,21,0,0,0,0,0,0,0,572,0,891,0,0,0,0,0,1611,13545,413
"XI Región","Salmón coho","Semana 31 - Agosto 2024",17499,7,0,447,0,532,4920,3167,3394,772,4195,0,0,0,1853,0,0,0,0,0,0,0,0,188,2080,797,0,0,1,0,1,4920,17434,1104
"XI Región","Salmón coho","Semana 31 - Agosto 2025",16183,366,0,106,519,339,1804,2125,3606,531,4140,0,0,0,93,105,0,0,0,0,0,6,0,824,0,772,1,0,1,0,2,1804,13536,848
"XI Región","Salmón coho","Semana 32 - Agosto 2024",17409,4,0,341,0,652,4287,2785,3443,949,4875,0,0,0,1732,14,0,0,0,0,0,0,0,80,1593,868,0,0,0,0,0,4287,17336,559
"XI Región","Salmón coho","Semana 32 - Agosto 2025",16924,71,0,40,255,170,1268,2228,6432,599,3994,0,0,0,86,23,0,0,0,0,0,0,0,533,0,625,0,0,1,0,0,1268,15057,439
"XI Región","Salmón coho","Semana 33 - Agosto 2024",17320,115,0,202,0,500,4940,2373,3396,1013,4741,0,0,0,2396,2,0,0,0,0,0,0,0,93,1718,730,0,0,1,0,0,4940,17280,555
"XI Región","Salmón coho","Semana 33 - Agosto 2025",17461,9,0,567,1140,223,1703,3134,3179,671,4743,0,0,0,239,57,0,0,0,0,0,0,0,681,0,725,0,0,1,0,0,1703,15369,464
"XI Región","Salmón coho","Semana 34 - Agosto 2024",18125,3,0,372,179,677,5760,1986,3481,976,4633,0,0,0,2644,11,0,0,0,0,0,0,0,252,2036,817,0,0,0,0,0,5760,18067,553
"XI Región","Salmón coho","Semana 35 - Septiembre 2024",17153,2,0,404,103,561,5234,2891,3183,724,4039,0,0,0,2296,0,0,0,0,0,0,0,0,11,2329,596,0,0,1,0,1,5234,17141,1091
"XI Región","Salmón coho","Semana 36 - Septiembre 2024",19936,204,0,0,26,385,6419,3719,3389,872,4903,0,0,0,859,0,0,0,0,0,0,0,0,21,4366,1170,0,0,3,0,0,6419,19917,537
"XI Región","Salmón coho","Semana 37 - Septiembre 2024",20357,275,0,0,1411,233,5676,4702,2921,760,4359,0,0,0,607,0,0,0,0,0,0,0,0,80,3935,1053,0,0,1,0,0,5676,20337,516
"XI Región","Salmón coho","Semana 38 - Septiembre 2024",83794,280,0,68369,131,250,3920,3839,2567,777,3628,0,0,0,556,2,0,0,0,0,0,0,0,135,2298,929,0,0,0,0,0,3920,83761,476
"XI Región","Salmón coho","Semana 39 - Septiembre 2024",16459,19,0,211,126,369,3898,3593,3377,627,4206,0,0,0,855,0,0,0,0,0,0,0,0,55,1674,1314,0,0,0,0,0,3898,16426,463
"XI Región","Salmón coho","Semana 4 - Enero 2024",90572,202,0,10967,430,2190,46640,9762,5684,2018,12674,0,3,0,2687,150,0,0,0,59,0,0,0,12814,28828,2099,0,0,0,0,0,46640,90567,330
"XI Región","Salmón coho","Semana 4 - Enero 2025",139924,0,0,105638,2429,682,4582,13465,3054,1502,7543,0,0,0,1375,433,0,0,0,0,0,0,0,150,0,2624,0,0,0,0,0,4582,138895,380
"XI Región","Salmón coho","Semana 40 - Octubre 2024",16992,1,0,66,0,353,3494,4137,3196,696,5012,0,0,0,821,0,0,0,0,0,0,0,0,38,1471,1160,0,0,2,0,2,3494,16955,888
"XI Región","Salmón coho","Semana 41 - Octubre 2024",18841,7,0,99,760,298,5857,3550,2966,639,4607,0,0,0,679,4,0,0,0,0,0,0,0,106,3561,1505,0,0,2,0,0,5857,18783,438
"XI Región","Salmón coho","Semana 42 - Octubre 2024",26554,1,0,265,7,278,13216,3949,3598,717,4497,0,0,0,693,2,0,0,0,0,0,0,0,192,10817,1512,0,0,0,0,0,13216,26528,428
"XI Región","Salmón coho","Semana 43 - Octubre 2024",27180,72,0,204,577,459,9859,6529,4200,761,4519,0,0,0,783,0,0,0,0,0,0,0,0,202,7256,1617,0,0,1,0,0,9859,27180,403
"XI Región","Salmón coho","Semana 44 - Noviembre 2024",19352,42,0,100,14,345,5464,4185,3966,651,4584,0,0,0,1291,0,0,0,0,0,0,0,0,129,2357,1687,0,0,0,0,0,5464,19351,764
"XI Región","Salmón coho","Semana 45 - Noviembre 2024",30824,920,0,0,8210,277,6662,5132,3224,777,5622,0,0,0,1963,0,0,0,0,0,0,0,0,109,2386,2201,0,0,3,0,0,6662,30824,362
"XI Región","Salmón coho","Semana 46 - Noviembre 2024",33950,1672,0,0,11752,634,6899,3897,2810,820,5466,0,0,0,2506,0,0,0,0,0,0,0,0,115,2380,1898,0,0,0,0,0,6899,33950,366
"XI Región","Salmón coho","Semana 47 - Noviembre 2024",29415,717,0,0,2267,723,8978,6189,3103,838,6559,0,0,0,4038,0,0,0,0,0,0,0,0,161,2339,2440,0,0,0,0,0,8978,29374,373
"XI Región","Salmón coho","Semana 48 - Diciembre 2024",28504,0,0,7,1470,491,9070,8003,2649,694,6105,0,0,0,4161,0,0,0,0,0,0,0,0,130,2427,2352,0,0,0,0,0,9070,28489,744
"XI Región","Salmón coho","Semana 49 - Diciembre 2024",25810,294,0,184,893,248,7554,7302,2528,742,5910,0,0,0,2852,0,0,0,0,0,0,0,0,74,2480,2148,0,0,0,0,0,7554,25655,375
"XI Región","Salmón coho","Semana 5 - Febrero 2024",95936,4,0,11408,644,4623,47336,9188,4789,2248,15694,0,2,0,2956,91,0,0,0,35,0,0,0,10706,30719,2827,0,0,0,0,0,47336,95934,626
"XI Región","Salmón coho","Semana 5 - Febrero 2025",131666,0,0,86937,1318,246,3375,28342,2905,1149,7091,0,0,0,888,271,0,0,0,0,0,0,0,229,0,1987,0,0,0,0,0,3375,131363,750
"XI Región","Salmón coho","Semana 50 - Diciembre 2024",28888,137,0,390,2002,296,7209,10368,2492,663,5317,0,0,0,2738,0,0,0,0,0,0,0,0,170,2162,2139,0,0,0,0,0,7209,28874,397
"XI Región","Salmón coho","Semana 51 - Diciembre 2024",37074,0,0,5541,769,782,6113,12607,3477,947,6819,0,0,0,2468,0,0,0,0,0,0,0,0,212,1510,1923,0,0,0,0,0,6113,37055,411
"XI Región","Salmón coho","Semana 52 - Diciembre 2024",35843,846,0,3228,521,426,6110,9920,3372,876,10540,0,0,0,2491,59,0,0,0,0,0,0,0,138,1494,1927,0,0,1,0,0,6110,35839,399
"XI Región","Salmón coho","Semana 6 - Febrero 2024",93588,105,0,15537,198,5384,40516,14480,5840,2267,9258,0,10,0,2297,351,0,0,0,69,0,0,0,15118,20598,2073,0,0,0,0,0,40516,93585,309
"XI Región","Salmón coho","Semana 6 - Febrero 2025",54941,19,0,19357,2851,315,3041,16530,3204,1064,8051,0,0,0,960,41,0,0,0,0,0,0,0,361,0,1679,0,0,0,0,0,3041,54432,366
"XI Región","Salmón coho","Semana 7 - Febrero 2024",77366,242,0,16795,100,1533,32120,12360,4683,1964,7552,0,0,0,1837,204,0,0,0,40,0,0,0,26879,1835,1325,0,0,0,0,0,32120,77349,328
"XI Región","Salmón coho","Semana 7 - Febrero 2025",22492,92,0,353,766,302,2351,8464,2437,995,5956,0,10,0,716,2,0,0,0,0,0,0,0,459,0,1162,0,0,0,0,2,2351,21716,360
"XI Región","Salmón coho","Semana 8 - Febrero 2024",54447,458,0,11946,935,794,14837,13379,2957,1688,7453,0,0,0,1482,162,0,0,0,43,0,0,0,11895,294,961,0,0,0,0,0,14837,54447,332
"XI Región","Salmón coho","Semana 8 - Febrero 2025",21667,134,0,3193,176,360,1015,6108,2228,622,7294,0,0,0,238,0,0,0,0,0,0,0,0,412,0,365,0,0,0,0,0,1015,21130,368
"XI Región","Salmón coho","Semana 9 - Marzo 2024",50647,634,0,21303,300,937,9548,5045,4552,1750,6577,0,0,0,1068,134,0,0,0,0,0,0,0,7347,312,687,0,0,0,0,0,9548,50646,692
"XI Región","Salmón coho","Semana 9 - Marzo 2025",39709,195,0,7909,0,357,943,19227,1951,801,7203,0,0,0,134,0,0,0,0,0,0,0,0,562,0,187,0,0,0,0,60,943,38586,760
"XI Región","Trucha arcoíris","Semana 1 - Enero 2024",33478,1,0,25552,0,526,4335,644,959,372,909,0,0,0,8,3350,0,214,0,0,0,20,0,0,0,660,0,0,0,0,83,4335,33298,203
"XI Región","Trucha arcoíris","Semana 1 - Enero 2025",4506,4,0,72,0,117,1553,951,784,454,718,0,0,0,16,2,0,404,0,0,0,63,0,0,0,911,0,0,0,0,157,1553,4653,115
"XI Región","Trucha arcoíris","Semana 10 - Marzo 2024",26069,0,0,13209,0,816,7101,453,510,360,3618,0,0,0,0,5941,0,683,0,0,0,0,0,0,0,477,0,0,0,0,0,7101,26067,58
"XI Región","Trucha arcoíris","Semana 10 - Marzo 2025",29237,167,0,22441,38,330,2244,1165,1009,543,1304,0,0,0,0,1286,0,427,0,0,0,16,0,0,0,505,0,0,0,0,10,2244,29241,129
"XI Región","Trucha arcoíris","Semana 11 - Marzo 2024",23653,0,0,10242,0,1171,7579,492,541,368,3260,0,0,0,0,6020,0,868,0,0,0,0,0,0,0,691,0,0,0,0,0,7579,23653,58
"XI Región","Trucha arcoíris","Semana 11 - Marzo 2025",38187,91,0,31182,0,299,2818,1133,925,568,1051,0,0,0,0,1705,0,717,0,0,0,5,0,0,0,380,0,0,0,0,11,2818,38067,131
"XI Región","Trucha arcoíris","Semana 12 - Marzo 2024",23603,462,0,12377,0,1740,4320,375,508,375,3390,0,0,0,0,3283,0,769,0,0,0,0,0,0,0,268,0,0,0,0,0,4320,23547,58
"XI Región","Trucha arcoíris","Semana 12 - Marzo 2025",31780,168,0,24912,0,219,2925,795,983,531,1148,0,0,0,0,1652,0,840,0,0,0,15,0,0,0,413,0,0,0,0,5,2925,31681,127
"XI Región","Trucha arcoíris","Semana 13 - Marzo 2024",19242,2020,0,6343,304,1027,6955,665,662,356,884,0,0,0,0,4795,0,1758,0,0,0,0,0,0,0,402,0,0,0,0,0,6955,19216,58
"XI Región","Trucha arcoíris","Semana 13 - Marzo 2025",25326,14,0,17518,0,383,2571,1030,1537,724,1496,0,0,0,0,1355,0,521,0,0,0,10,0,0,0,673,0,0,0,0,12,2571,25273,125
"XI Región","Trucha arcoíris","Semana 14 - Abril 2024",16756,2854,0,3753,408,791,6420,865,658,203,749,0,0,0,0,5504,0,312,0,0,0,0,0,0,0,604,0,0,0,0,0,6420,16701,58
"XI Región","Trucha arcoíris","Semana 14 - Abril 2025",14013,28,0,9625,0,296,1370,393,1009,395,887,0,0,0,0,483,0,399,0,0,0,21,0,0,0,457,0,0,0,0,10,1370,14003,236
"XI Región","Trucha arcoíris","Semana 15 - Abril 2024",20002,2317,0,8664,735,897,5818,782,226,131,432,0,0,0,0,4629,0,609,0,0,0,0,0,0,0,580,0,0,0,0,0,5818,20002,60
"XI Región","Trucha arcoíris","Semana 15 - Abril 2025",12120,19,0,6410,0,225,2215,1178,925,285,802,0,0,0,0,1031,0,807,0,0,0,8,0,0,0,359,0,0,0,0,10,2215,12059,119
"XI Región","Trucha arcoíris","Semana 16 - Abril 2024",29826,853,0,13224,2376,1714,7244,2156,646,330,1194,0,0,0,0,4749,0,1979,0,0,0,0,0,0,0,514,0,0,0,0,2,7244,29737,64
"XI Región","Trucha arcoíris","Semana 16 - Abril 2025",19537,188,0,12806,637,160,2350,1392,821,390,701,0,0,0,0,1179,0,776,0,0,0,0,0,0,0,383,0,0,0,0,12,2350,19445,119
"XI Región","Trucha arcoíris","Semana 17 - Abril 2024",19498,650,0,4836,0,1980,8997,501,639,381,1318,0,0,0,0,5427,0,2791,0,0,0,0,0,0,0,779,0,0,0,0,0,8997,19302,63
"XI Región","Trucha arcoíris","Semana 17 - Abril 2025",8978,499,0,2136,750,156,1727,1992,642,302,701,0,0,0,0,1064,0,383,0,0,0,3,0,0,0,274,0,0,0,0,3,1727,8905,124
"XI Región","Trucha arcoíris","Semana 18 - Mayo 2024",13438,1765,0,1565,0,1715,5400,1328,397,213,971,0,0,0,0,2717,0,1747,0,0,0,0,0,0,0,936,0,0,0,0,0,5400,13354,126
"XI Región","Trucha arcoíris","Semana 18 - Mayo 2025",8326,1294,0,1492,0,278,1907,1456,827,369,591,0,0,0,0,1064,0,387,0,0,0,0,0,0,0,456,0,0,0,0,0,1907,8214,244
"XI Región","Trucha arcoíris","Semana 19 - Mayo 2024",8456,281,0,1166,0,1371,3483,881,505,164,528,0,0,0,0,1652,0,1255,0,0,0,0,0,0,0,576,0,0,0,0,0,3483,8379,64
"XI Región","Trucha arcoíris","Semana 19 - Mayo 2025",14408,700,0,6750,0,208,3327,1239,799,349,904,0,0,0,0,1916,0,889,0,0,0,0,0,1,0,521,0,0,0,0,0,3327,14276,126
"XI Región","Trucha arcoíris","Semana 2 - Enero 2024",18519,0,0,12807,0,465,3752,244,404,186,558,0,0,0,0,2992,0,28,0,0,0,0,0,0,0,732,0,0,0,0,0,3752,18416,83
"XI Región","Trucha arcoíris","Semana 2 - Enero 2025",8128,36,0,0,0,155,2427,2862,1198,676,952,0,0,0,101,9,0,1045,0,0,0,81,0,0,0,1010,0,0,0,0,181,2427,8306,117
"XI Región","Trucha arcoíris","Semana 20 - Mayo 2024",8930,238,0,818,0,1447,4399,397,649,274,548,0,0,0,0,2160,0,1477,0,0,0,3,0,0,0,759,0,0,0,0,0,4399,8770,62
"XI Región","Trucha arcoíris","Semana 20 - Mayo 2025",10473,142,0,2438,1659,180,3073,1242,719,388,579,0,0,0,0,1848,0,755,0,0,0,0,0,0,0,469,0,0,0,0,1,3073,10420,123
"XI Región","Trucha arcoíris","Semana 21 - Mayo 2024",9594,543,0,881,0,666,5247,614,546,236,716,0,0,0,0,3089,0,1398,0,0,0,0,0,0,0,760,0,0,0,0,0,5247,9449,63
"XI Región","Trucha arcoíris","Semana 21 - Mayo 2025",16264,24,0,9868,435,133,3384,744,792,390,442,0,0,0,0,2124,0,703,0,0,0,3,0,0,0,532,0,0,0,0,22,3384,16212,120
"XI Región","Trucha arcoíris","Semana 22 - Junio 2024",7560,403,0,556,0,534,4029,674,357,164,335,0,0,0,0,1835,0,653,0,0,0,0,0,0,0,1541,0,0,0,0,0,4029,7052,130
"XI Región","Trucha arcoíris","Semana 22 - Junio 2025",9533,254,0,2951,315,240,2923,676,1023,389,708,0,0,0,0,1777,0,743,0,0,0,13,0,0,0,389,0,0,0,0,1,2923,9479,246
"XI Región","Trucha arcoíris","Semana 23 - Junio 2024",6175,269,0,529,0,505,3391,372,280,102,301,0,0,0,0,2072,0,659,0,0,0,6,0,0,0,654,0,0,0,0,0,3391,5749,62
"XI Región","Trucha arcoíris","Semana 23 - Junio 2025",13659,347,0,7055,515,149,3117,475,891,324,569,0,0,0,0,1911,0,821,0,0,0,7,0,0,0,377,0,0,0,0,1,3117,13442,124
"XI Región","Trucha arcoíris","Semana 24 - Junio 2024",10282,182,0,5022,0,602,2999,599,321,99,248,0,0,0,0,1773,0,689,0,0,0,4,0,0,0,533,0,0,0,0,0,2999,10072,63
"XI Región","Trucha arcoíris","Semana 24 - Junio 2025",15788,126,0,9464,1339,98,2388,533,636,312,732,0,0,0,0,1600,0,428,0,0,0,5,0,0,0,348,0,0,0,0,7,2388,15628,121
"XI Región","Trucha arcoíris","Semana 25 - Junio 2024",9730,358,0,6284,0,688,890,514,378,96,214,0,0,0,0,552,0,129,0,0,0,0,0,0,0,209,0,0,0,0,0,890,9422,60
"XI Región","Trucha arcoíris","Semana 25 - Junio 2025",12755,37,0,7363,528,120,2235,740,619,378,561,0,39,0,0,1573,0,200,0,0,0,5,0,0,0,418,0,0,0,0,0,2235,12581,121
"XI Región","Trucha arcoíris","Semana 26 - Junio 2024",10213,181,0,4590,142,683,949,1346,646,134,304,0,0,0,0,238,0,394,0,0,0,0,0,0,0,317,0,0,0,0,0,949,8975,57
"XI Región","Trucha arcoíris","Semana 26 - Junio 2025",8064,388,0,3711,544,146,1543,256,536,255,579,0,31,0,0,1089,0,192,0,0,0,8,0,0,0,223,0,0,0,0,0,1543,7958,118
"XI Región","Trucha arcoíris","Semana 27 - Julio 2024",3247,101,0,994,0,179,546,518,157,65,286,0,0,0,0,239,0,189,0,0,0,1,0,0,0,115,0,0,0,0,2,546,2846,51
"XI Región","Trucha arcoíris","Semana 27 - Julio 2025",6807,118,0,2445,998,135,1080,473,723,250,412,0,0,0,0,661,0,135,0,0,0,10,0,0,0,274,0,0,0,0,0,1080,6634,238
"XI Región","Trucha arcoíris","Semana 28 - Julio 2024",1977,631,0,0,0,156,227,412,143,77,155,0,0,0,0,15,0,92,0,0,0,0,0,0,0,116,0,0,0,0,4,227,1801,52
"XI Región","Trucha arcoíris","Semana 28 - Julio 2025",3475,89,0,0,608,87,710,501,598,188,519,0,0,0,0,389,0,59,0,0,0,0,0,0,0,257,0,0,0,0,5,710,3300,123
"XI Región","Trucha arcoíris","Semana 29 - Julio 2024",1309,110,0,6,0,36,88,637,134,42,235,0,0,0,0,5,0,51,0,0,0,0,0,0,0,28,0,0,0,0,4,88,1288,53
"XI Región","Trucha arcoíris","Semana 29 - Julio 2025",6275,236,0,1577,833,140,750,583,793,329,970,0,0,0,0,399,0,83,0,0,0,0,0,0,0,265,0,0,0,0,3,750,6211,127
"XI Región","Trucha arcoíris","Semana 3 - Enero 2024",21581,6,0,12998,0,1106,4051,408,733,325,1824,0,0,0,0,2910,0,72,0,0,0,0,0,0,0,1069,0,0,0,0,0,4051,21451,78
"XI Región","Trucha arcoíris","Semana 3 - Enero 2025",7462,32,0,0,0,174,2786,2469,971,506,672,0,0,0,5,15,0,1690,0,0,0,28,0,0,0,886,0,0,0,0,162,2786,7610,117
"XI Región","Trucha arcoíris","Semana 30 - Julio 2024",2351,236,0,0,0,4,65,1102,312,68,564,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,0,0,0,0,0,65,2351,55
"XI Región","Trucha arcoíris","Semana 30 - Julio 2025",8431,146,0,4473,703,215,745,635,583,245,654,0,0,0,0,476,0,44,0,0,0,2,0,0,0,221,0,0,0,0,2,745,8399,123
"XI Región","Trucha arcoíris","Semana 31 - Agosto 2024",3044,1019,0,0,0,19,100,1272,275,39,335,0,0,0,0,0,0,38,0,0,0,4,0,0,0,43,0,0,0,0,15,100,3059,116
"XI Región","Trucha arcoíris","Semana 31 - Agosto 2025",8033,317,0,4149,592,181,857,329,552,297,628,0,0,0,0,487,0,43,0,0,0,8,0,0,0,297,0,0,0,0,22,857,7902,246
"XI Región","Trucha arcoíris","Semana 32 - Agosto 2024",5042,144,0,0,0,14,391,3747,189,78,719,0,0,0,0,0,0,53,0,0,0,12,0,0,0,86,0,0,0,0,240,391,5282,67
"XI Región","Trucha arcoíris","Semana 32 - Agosto 2025",5984,466,0,2116,671,108,861,290,631,242,544,0,0,0,0,577,0,75,0,0,0,0,0,0,0,185,0,0,0,0,24,861,5929,122
"XI Región","Trucha arcoíris","Semana 33 - Agosto 2024",3064,13,0,0,0,4,544,1935,244,107,553,0,0,0,0,0,0,74,0,0,0,2,0,0,0,132,0,0,0,0,336,544,3400,68
"XI Región","Trucha arcoíris","Semana 33 - Agosto 2025",10488,72,0,3129,596,187,1165,3700,562,257,723,0,0,0,0,839,0,57,0,0,0,0,0,0,0,264,0,0,0,0,5,1165,10391,122
"XI Región","Trucha arcoíris","Semana 34 - Agosto 2024",3376,708,0,0,0,15,799,483,274,142,1412,0,0,0,0,0,0,55,0,0,0,0,0,0,0,287,0,0,0,0,457,799,3833,68
"XI Región","Trucha arcoíris","Semana 35 - Septiembre 2024",2790,1125,0,0,0,14,685,490,320,121,432,0,0,0,0,0,0,30,0,0,0,1,0,0,0,257,0,0,0,0,397,685,3187,136
"XI Región","Trucha arcoíris","Semana 36 - Septiembre 2024",1836,39,0,0,0,16,759,756,229,75,451,0,0,0,0,0,0,63,0,0,0,0,0,0,0,207,0,0,0,0,489,759,2325,68
"XI Región","Trucha arcoíris","Semana 37 - Septiembre 2024",1552,5,0,0,0,6,645,602,308,138,189,0,0,0,0,0,0,73,0,0,0,0,0,0,0,231,0,0,0,0,341,645,1893,68
"XI Región","Trucha arcoíris","Semana 38 - Septiembre 2024",1017,0,0,0,0,1,382,169,297,105,202,0,0,0,1,0,0,77,0,0,0,0,0,0,0,165,0,0,0,0,139,382,1156,68
"XI Región","Trucha arcoíris","Semana 39 - Septiembre 2024",1517,0,0,0,0,2,595,596,299,118,157,0,0,0,1,0,0,70,0,0,0,0,0,0,0,274,0,0,0,0,250,595,1767,68
"XI Región","Trucha arcoíris","Semana 4 - Enero 2024",21352,104,0,9865,0,1030,3986,332,1152,472,4293,0,0,0,0,2993,0,70,0,0,0,0,0,0,0,923,0,0,0,0,0,3986,21234,74
"XI Región","Trucha arcoíris","Semana 4 - Enero 2025",9228,11,0,18,0,191,3332,3029,1168,587,975,0,0,0,0,203,0,2203,0,0,0,12,0,0,0,814,0,0,0,0,100,3332,9311,118
